"","X","TCGA.04.1348","TCGA.04.1357","TCGA.04.1362","TCGA.04.1514","TCGA.04.1519","TCGA.09.1662","TCGA.09.1666","TCGA.09.1670","TCGA.09.1673","TCGA.09.1674","TCGA.09.2044","TCGA.09.2045","TCGA.09.2051","TCGA.09.2054","TCGA.09.2056","TCGA.10.0936","TCGA.13.0799","TCGA.13.0800","TCGA.13.0801","TCGA.13.0897","TCGA.13.0899","TCGA.13.0916","TCGA.13.0920","TCGA.13.1405","TCGA.13.1410","TCGA.13.1481","TCGA.13.1498","TCGA.13.1505","TCGA.13.1506","TCGA.13.1507","TCGA.13.1511","TCGA.13.1512","TCGA.13.2060","TCGA.20.1682","TCGA.20.1683","TCGA.20.1684","TCGA.20.1685","TCGA.20.1687","TCGA.23.1109","TCGA.23.1111","TCGA.23.1122","TCGA.23.1123","TCGA.23.1809","TCGA.23.2077","TCGA.23.2081","TCGA.24.1103","TCGA.24.1416","TCGA.24.1417","TCGA.24.1419","TCGA.24.1423","TCGA.24.1424","TCGA.24.1427","TCGA.24.1428","TCGA.24.1430","TCGA.24.1436","TCGA.24.1467","TCGA.24.1469","TCGA.24.1474","TCGA.24.1544","TCGA.24.1548","TCGA.24.1549","TCGA.24.1550","TCGA.24.1551","TCGA.24.1552","TCGA.24.1553","TCGA.24.1555","TCGA.24.1556","TCGA.24.1557","TCGA.24.1558","TCGA.24.1560","TCGA.24.1562","TCGA.24.1563","TCGA.24.1564","TCGA.24.1567","TCGA.24.1603","TCGA.24.1604","TCGA.24.1616","TCGA.24.1842","TCGA.24.1844","TCGA.24.1846","TCGA.24.1850","TCGA.24.1924","TCGA.24.1930","TCGA.24.2020","TCGA.24.2023","TCGA.24.2024","TCGA.24.2026","TCGA.24.2027","TCGA.24.2033","TCGA.24.2036","TCGA.24.2038","TCGA.24.2254","TCGA.24.2261","TCGA.24.2262","TCGA.24.2267","TCGA.24.2271","TCGA.24.2281","TCGA.24.2288","TCGA.24.2290","TCGA.24.2297","TCGA.24.2298","TCGA.25.1312","TCGA.25.1313","TCGA.25.1314","TCGA.25.1315","TCGA.25.1316","TCGA.25.1318","TCGA.25.1319","TCGA.25.1321","TCGA.25.1322","TCGA.25.1323","TCGA.25.1326","TCGA.25.1328","TCGA.25.1329","TCGA.25.1623","TCGA.25.1625","TCGA.25.1627","TCGA.25.1630","TCGA.25.1631","TCGA.25.1632","TCGA.25.1633","TCGA.25.1635","TCGA.25.2391","TCGA.25.2393","TCGA.25.2396","TCGA.25.2397","TCGA.25.2399","TCGA.25.2400","TCGA.25.2404","TCGA.25.2409","TCGA.29.1688","TCGA.29.1690","TCGA.29.1691","TCGA.29.1693","TCGA.29.1694","TCGA.29.1695","TCGA.29.1696","TCGA.29.1697","TCGA.29.1699","TCGA.29.1701","TCGA.29.1702","TCGA.29.1703","TCGA.29.1711","TCGA.29.1761","TCGA.29.1762","TCGA.29.1776","TCGA.29.1778","TCGA.29.1781","TCGA.29.1783","TCGA.29.1785","TCGA.29.2425","TCGA.29.2427","TCGA.29.2428","TCGA.30.1718","TCGA.30.1855","TCGA.30.1860","TCGA.30.1891","TCGA.31.1944","TCGA.31.1951","TCGA.36.1568","TCGA.36.1570","TCGA.36.1571","TCGA.36.1575","TCGA.36.1577","TCGA.36.1578","TCGA.36.1580","TCGA.36.1581","TCGA.59.2348","TCGA.59.2351","TCGA.59.2352","TCGA.59.2363","TCGA.61.1721","TCGA.61.1724","TCGA.61.1733","TCGA.61.1736","TCGA.61.1738","TCGA.61.1740","TCGA.61.1741","TCGA.61.1743","TCGA.61.1900","TCGA.61.1907","TCGA.61.1910","TCGA.61.1914","TCGA.61.1918","TCGA.61.1919","TCGA.61.1995","TCGA.61.2000","TCGA.61.2009","TCGA.61.2012","TCGA.61.2088","TCGA.61.2092","TCGA.61.2094","TCGA.61.2098","TCGA.61.2102","TCGA.61.2104","TCGA.61.2109","TCGA.61.2111","TCGA.61.2113"
"11","BECN1_v1",13.4238,20.5013,24.7196,11.6087,17.0378,10.776,17.3205,16.6905,10.5302,16.1682,25.2463,12.4915,15.1478,6.3704,14.2796,14.4434,7.6765,18.5254,10.353,9.2773,17.4712,12.7402,15.1147,15.7224,22.6809,11.8402,9.8912,14.8815,15.5625,12.3036,14.9596,7.5733,16.5382,11.0851,21.9863,14.975,17.2367,11.9678,15.2099,16.459,18.758,19.3284,14.7407,21.4932,15.1825,18.8473,16.9982,23.738,11.4199,13.2881,10.5887,14.0949,11.9538,15.3988,22.1496,10.8689,19.794,22.1743,13.8834,16.4357,9.232,10.9211,11.3369,14.204,10.429,12.7016,14.7241,16.9252,14.157,19.716,13.0973,11.7068,16.4152,13.5513,15.0107,16.7927,16.1881,14.6883,21.4564,14.0979,15.8058,16.2665,29.2861,9.0786,14.8075,10.8987,17.6846,16.7699,10.6832,18.0982,15.1377,16.5015,25.1407,8.4882,23.6362,12.154,13.7334,23.3851,14.5699,13.6112,22.6408,12.4525,17.3015,8.5782,11.8711,18.6957,18.5557,29.1795,21.8028,14.9168,26.3715,18.1371,17.5975,23.3638,15.6031,12.457,22.0216,20.5014,25.717,11.5768,13.8094,18.1601,15.3336,16.533,22.8676,11.6851,14.0124,21.33,21.3342,10.9291,16.1306,14.6441,32.74,9.5034,15.4498,19.1209,11.4589,14.9858,19.6802,13.7194,20.5282,14.041,14.0884,18.5733,10.3053,9.1458,15.9795,11.3457,14.9373,11.9129,18.4025,11.6972,17.4451,16.1573,13.1217,10.34,10.9203,24.8049,10.8621,17.2843,12.3241,21.2209,20.1182,11.4447,17.0528,14.3936,25.5996,14.7158,17.0199,17.1845,27.0022,16.3467,21.8454,11.7739,11.964,12.2017,14.4948,18.4828,14.706,30.1842,12.3258,7.9177,24.0898,20.0918,13.428,15.7916,23.4146,17.5179,15.7953,10.5104,39.5499,13.0485,27.5976,13.1666,16.6856,9.998,20.4223,18.5913
"12","BIRC2_v1",10.0086,17.2101,20.2854,15.1045,18.715,21.1532,19.3374,18.1449,15.409,17.9213,9.7248,16.5612,15.9705,20.5537,16.5975,9.7286,13.5122,12.9301,14.0828,19.9806,3.854,7.4329,40.1054,17.8357,23.2458,20.6892,16.3368,19.857,19.2828,28.2282,20.6335,18.6124,15.0975,15.1185,8.6264,29.5492,12.3973,21.1757,17.5011,14.0127,10.8407,17.3174,14.5834,15.0278,9.5417,17.8088,17.3305,20.2503,15.5172,35.8133,21.6824,20.041,17.349,21.3705,22.5039,13.5174,13.8708,17.7184,11.0637,24.3483,23.21,21.3716,19.2126,20.7771,18.0584,11.4399,7.5798,16.8515,18.3521,22.6414,7.7024,34.6223,17.2624,19.5954,16.1425,21.1093,16.0089,7.113,15.8505,25.1418,10.9817,17.4825,14.2187,18.213,12.9795,13.4884,18.6724,31.4003,16.5304,30.5109,12.1604,24.8523,14.1182,30.3256,15.001,13.9874,5.9201,12.824,8.3463,14.0575,10.9515,16.4215,12.5455,14.9955,24.8664,16.7486,14.6355,13.8444,11.8073,14.9126,27.9588,17.5546,15.0838,13.5005,173.3594,15.6496,6.465,26.1985,18.023,16.8185,15.374,13.5838,14.1222,4.714,13.4295,21.7536,14.0242,12.0472,13.0119,13.8101,10.6203,16.4445,12.9942,32.0446,14.5078,16.8524,10.4123,27.3171,13.7991,27.1434,28.9937,15.2087,10.7535,8.6871,17.981,33.7844,11.5091,9.5941,24.4699,12.3412,19.3532,11.2012,8.0187,19.2369,11.4573,31.0648,14.4112,16.0594,17.8757,11.0355,21.6447,10.413,17.4399,31.7575,17.2736,9.8065,11.3073,6.1765,11.5706,15.5747,16.9283,12.9138,14.8616,12.923,16.706,14.3812,14.7034,16.9995,9.7258,15.8051,17.5521,8.1164,30.2947,32.7907,18.484,20.7482,20.3206,15.4248,10.0448,12.0351,9.1437,18.6678,13.8759,6.7754,21.5009,28.4237,37.2705,14.1415
"13","CAV1_v1",4.618,6.0553,4.4055,7.3332,2.9306,31.1978,21.8194,6.0512,100.3197,7.1821,12.0006,7.8856,4.8036,8.3349,3.6616,1.4266,10.1885,2.4795,2.6145,4.4513,5.6146,8.5363,6.5621,11.8478,5.531,11.0441,11.4765,10.5035,4.2756,35.411,4.3286,5.2728,21.766,7.77,7.4481,2.6179,3.1478,13.1893,8.2641,6.6974,5.9472,3.7685,12.2638,9.3546,13.9537,8.5537,9.7214,6.1586,10.1278,6.5253,16.0301,21.3128,18.9266,29.9878,11.5543,5.9464,1.67,5.7111,1.5899,2.6152,5.636,19.6608,3.0817,8.2619,57.2877,9.2664,6.8257,6.4055,3.4075,5.2651,11.5231,12.7249,7.2793,3.2988,9.7401,7.6339,7.5582,12.42,9.0318,4.3998,4.3265,5.2861,9.2908,5.5065,3.891,7.4351,10.0333,7.9783,7.0735,5.9764,56.1371,31.5314,6.4945,10.32,11.0981,8.622,4.2192,16.0008,12.3114,8.5706,10.7379,6.9407,7.8811,50.3935,6.8853,12.4747,8.971,6.0321,14.5971,7.605,6.22,8.6989,26.405,6.9233,19.0548,11.9039,7.5991,5.3554,6.2434,4.5178,15.1161,6.8395,7.5016,2.477,5.7037,17.6622,7.1479,10.0022,9.9319,5.4256,2.4117,8.2326,12.1996,12.4252,8.2576,7.805,7.4729,2.3062,5.6189,7.7417,3.3919,3.1473,6.7884,7.1424,4.4912,13.1839,19.8046,7.2127,18.1837,4.5293,19.445,4.5091,2.4545,9.5272,7.6187,8.8122,12.8802,10.8819,8.0487,5.1069,5.2241,3.9091,5.286,14.1101,28.1072,12.7937,4.6024,4.5159,11.0005,3.4312,3.2321,126.3681,11.2225,33.2305,21.2535,3.5312,5.9962,5.7356,4.3384,10.9576,5.2663,8.4116,5.3018,7.7169,7.8712,18.1664,4.3717,8.0122,10.3528,1.064,3.3691,6.302,4.2903,9.6631,11.515,16.2237,4.8327,9.4376
"14","CCNB1_v1",105.2176,13.4311,14.0008,44.7661,9.0022,26.5531,47.3283,26.1771,33.9907,64.8068,53.8131,6.5966,69.5854,41.1145,40.4785,38.2847,54.5169,38.8097,37.0715,27.4764,39.0854,29.8122,27.8419,33.2952,38.6315,19.8117,58.1864,18.9718,140.5013,68.785,30.9417,48.6033,53.7676,37.9383,82.8921,45.0954,51.7734,13.4819,48.9729,30.4804,42.8002,18.0187,80.1265,15.7757,24.4176,29.4298,64.2901,39.0504,31.0055,11.1278,29.6287,22.7827,32.7923,30.2735,23.4728,32.9907,93.2988,72.772,36.3988,66.2343,42.097,22.8896,36.1447,80.3715,5.4505,37.3933,34.7273,45.8856,17.5782,60.5397,36.816,38.8368,13.792,27.916,80.3387,10.3543,12.5204,45.2818,31.3486,17.6506,35.1222,37.4364,15.9608,51.8868,66.8968,18.3453,25.3759,49.2021,30.3619,46.196,5.7419,19.4111,28.0757,46.485,16.693,12.6747,33.5131,20.7468,41.1688,25.7378,11.5853,27.8676,9.2849,26.2326,82.4417,45.2739,8.9141,50.8649,23.1815,38.5421,28.0953,20.1185,8.0167,42.9429,36.541,10.2776,36.1236,27.1071,29.6565,30.5689,11.9393,43.2224,24.0704,59.9368,36.677,19.9895,54.554,21.9519,29.3559,14.0299,35.9682,11.5541,58.9848,33.4685,16.6299,30.066,22.8547,70.7066,40.1801,85.3561,34.5797,56.2711,17.2387,52.8882,69.4507,14.3171,14.4568,54.5384,14.3727,69.4422,15.552,24.2923,30.2467,26.4052,51.5598,138.8215,24.9737,55.8816,47.8811,18.6492,52.0245,44.8802,26.749,132.8142,12.5429,19.7471,67.1199,32.9423,17.5627,13.3331,36.1422,3.8559,18.5234,27.2235,66.3869,77.6474,31.4309,29.5688,35.202,24.8852,32.7118,31.329,27.677,15.0086,35.5728,55.0101,47.2897,26.647,45.628,16.2553,32.3917,29.6133,31.8685,42.8264,16.667,25.3521,25.4796,35.7391
"15","CCND1_v1",8.8929,31.1343,128.7031,172.2672,48.2571,80.8688,21.3049,48.8858,48.5511,30.3783,7.5895,50.3841,13.2582,21.5768,21.2738,23.0931,13.1301,45.0155,9.7629,38.0406,11.4795,7.8373,28.0248,22.3948,28.7409,179.7879,147.3193,40.7321,9.5613,8.2422,7.1536,34.5743,6.8295,5.6119,2.9976,3.5473,17.7443,100.7533,8.9562,157.5194,18.7099,63.7652,5.8038,27.0228,52.7903,26.8439,59.4226,20.0117,30.7708,184.0112,65.2304,142.0408,7.2264,55.5332,19.9599,111.6357,3.7139,13.0334,46.7439,9.177,70.2968,77.6339,7.7475,3.005,79.8557,41.9144,9.6499,15.7841,110.7426,16.6015,83.7156,80.7525,82.5077,164.3581,17.844,184.21,56.3218,17.9783,22.6504,43.129,12.5324,9.4882,16.6006,31.4786,23.6663,57.1184,4.4657,68.7396,105.7938,7.1843,72.3174,27.1911,12.5505,7.1841,21.4169,58.3094,8.5712,25.3525,33.8461,19.5298,17.0369,29.3501,50.6427,139.0819,47.8442,74.0955,104.0664,5.0835,24.0967,12.0794,88.3283,23.8955,88.3953,18.8095,59.9353,70.3732,211.5626,88.5616,78.8042,11.8973,57.7709,7.469,40.269,18.6489,6.0745,41.868,82.7961,36.8184,35.1067,142.0675,7.3793,87.5221,5.6846,84.2377,66.3438,16.6715,68.5404,10.1596,4.7342,1.9008,70.3441,2.6662,22.1936,2.6528,19.479,132.4789,67.914,4.8178,78.6106,25.4802,43.3952,12.7052,3.9304,25.3318,43.3818,4.4578,68.9627,50.7009,64.8893,150.1624,21.9924,404.1688,57.5241,140.7019,73.9623,137.0664,5.0112,69.408,23.5001,77.2595,50.1178,17.7637,41.6073,37.7877,61.0593,2.7509,4.5446,19.694,45.9529,247.4516,72.3446,167.7191,3.5494,20.4233,15.4504,41.6921,4.0737,62.385,11.674,35.4824,2.5096,47.0515,99.7808,98.9034,97.8639,56.7848,19.3004,96.5873
"16","CCNE1_v1",68.722,15.6838,9.7176,6.1467,2.0124,4.5292,9.7697,18.22,31.8037,15.1754,11.1838,6.6825,16.1456,33.8724,18.04,41.4902,17.8652,9.2277,23.963,15.3876,10.7862,16.9903,28.8303,24.2143,93.9394,16.8076,7.1304,1.5705,164.6809,27.6812,21.1639,23.0575,92.0622,11.6098,219.3325,69.7222,27.6744,4.2183,368.406,23.2387,30.5216,101.7716,13.1416,11.2399,5.0683,18.2691,17.9418,33.2351,12.4165,10.4618,50.8284,2.7099,17.3216,4.9197,18.3384,16.9729,282.1391,10.3167,30.8608,88.7902,18.464,22.3376,21.9031,32.0847,6.2451,8.8685,12.1485,17.4759,47.1997,11.5811,12.2202,4.3201,6.1459,8.7117,15.7778,7.7809,21.5084,39.6873,16.7049,8.623,53.2261,26.6363,21.5364,47.3277,34.0938,3.6107,52.744,19.0765,18.493,12.4112,0.922,15.5733,47.381,20.0556,32.2088,10.295,26.7151,36.0484,26.0555,15.3701,40.0863,44.2351,5.0875,9.478,8.7992,2.7383,22.2176,23.6458,28.6286,29.4639,20.9625,12.3953,2.397,35.0367,19.003,2.8545,4.2116,14.9952,30.8391,3.8351,2.4323,23.8482,11.2842,14.0047,58.3318,12.7354,19.0911,14.1076,18.3751,10.1074,27.1268,1.2592,11.771,15.0227,9.6965,74.0137,1.6567,13.8727,49.4448,87.6136,7.1653,32.9538,24.906,168.0821,18.1845,4.0811,9.183,21.5465,15.7358,34.2411,6.8934,30.5179,29.7875,18.8773,30.8207,14.9722,9.0057,12.6737,27.8616,10.7678,22.1601,4.0714,15.7272,8.6046,7.4459,3.0485,126.7315,16.0501,26.6388,2.8292,8.2004,0.4441,21.6138,36.0388,29.9203,53.4954,12.4778,23.8226,22.3881,4.1365,2.5276,4.1685,12.6618,16.1572,31.5516,12.4574,23.7145,8.3789,85.5925,1.7493,26.5724,19.6236,11.6056,40.4382,15.4653,8.52,31.5788,41.3953
"17","CDH1_v1",51.0925,67.0156,56.0052,66.0661,78.9586,47.42,59.1487,50.3824,3.3174,85.4343,35.1602,98.5275,49.2094,3.2853,57.0152,46.6735,35.9385,58.7721,20.4412,29.4458,49.2665,27.7789,31.8631,44.6104,45.7652,39.2671,31.4545,46.5854,49.1279,11.1445,51.5516,38.548,47.2692,38.4409,4.7793,89.2092,53.5786,29.6736,41.089,42.7666,66.7339,48.456,76.933,50.104,68.2255,62.2065,58.3342,76.5314,48.9352,128.9288,84.8273,42.7032,21.826,46.7493,82.9159,111.0951,73.9613,49.0608,71.8219,79.057,115.6068,31.3562,38.2834,49.6537,99.0251,65.2994,38.8854,104.2778,86.8383,81.8679,50.8267,32.0434,67.437,80.6034,60.3603,47.3044,138.5567,111.2998,39.9359,23.7164,62.2005,56.0302,57.8598,50.4305,24.7658,27.6153,79.2605,106.032,34.1401,39.3102,57.9545,82.7083,37.388,43.5324,48.0242,33.8347,82.6977,86.5801,169.0745,67.7872,111.6422,66.1356,98.4832,59.245,67.3509,54.6517,57.3438,73.9204,264.7247,55.1836,23.156,85.1087,108.2915,35.1772,55.6763,44.058,139.7888,57.9002,119.2658,62.0364,113.9417,65.7506,50.2088,27.478,41.4397,77.9489,31.0686,56.1586,66.2027,75.8295,44.8943,52.2173,48.7749,39.384,36.6251,48.5359,18.4322,82.3834,106.5964,42.1038,30.3386,41.649,108.9287,34.5665,58.8148,34.7825,64.3504,28.1137,43.2613,43.6897,77.8076,28.7161,32.8859,55.4165,79.0838,35.3562,85.6809,54.3185,45.4882,48.4888,30.5481,53.5226,39.5639,53.0054,45.323,51.8294,98.1829,69.2783,88.3394,42.9547,34.5383,7.11,130.445,69.0751,59.804,42.2347,22.3412,64.6523,72.1733,45.3406,26.7434,24.3765,41.2753,121.8097,50.2421,65.6473,27.923,31.6667,83.5213,40.5846,70.9981,67.4681,70.9513,0.412,67.4272,55.8688,213.4546,47.6333
"18","CDH2_v1",1.6992,4.4079,0.975,35.9774,21.8589,45.5657,16.1438,35.1161,15.9332,14.4349,15.041,11.0585,2.6896,49.0766,2.8942,2.7017,6.5821,15.1861,0.1701,3.637,42.6174,34.5315,42.922,1.9705,6.6889,9.7237,8.7332,46.2915,2.9902,0.9652,1.4006,16.1276,25.5237,52.6046,3.2329,65.5832,16.8203,5.2138,7.1245,23.9529,37.7645,33.178,133.2909,7.4454,10.7862,29.9357,2.1697,11.2349,7.4598,31.4966,19.1976,8.0708,4.7107,242.7239,1.6813,11.3167,28.9866,2.7554,35.7343,27.8317,9.7436,26.4582,1.4881,2.1908,6.1573,48.2486,2.7679,16.5287,20.8242,6.7058,6.011,4.5913,14.3354,26.4628,73.016,15.0031,22.0777,69.3857,13.4311,0.6803,6.1565,30.9991,6.6794,5.2669,1.1841,23.4956,0.6022,7.101,27.9746,45.4551,16.206,78.9343,1.9852,15.0658,2.0691,14.3401,21.84,1.7365,45.2723,25.0096,3.4427,10.0325,4.3214,34.7801,24.1799,23.5657,2.1911,48.3244,13.4876,4.2348,17.0511,2.1562,38.7941,25.2055,3.2633,0.9657,40.111,0.6945,9.0724,44.9844,11.7663,14.1637,2.786,44.9997,2.6346,2.1301,21.2585,0.9694,4.2563,4.981,36.5123,23.2952,3.4222,28.0749,8.4992,2.9689,16.5981,18.6916,0.759,5.1722,39.8702,30.4917,4.3652,0.617,38.2671,21.8592,11.4381,11.2003,8.4156,0.3602,13.103,1.1506,18.9237,3.561,15.1682,63.5635,3.773,1.0497,36.1347,3.1348,13.2391,21.4066,74.5347,26.5665,0.6786,33.3909,0.4327,86.7125,34.4641,186.152,41.2824,8.5763,0.6131,91.8173,0.7754,0.1112,6.7563,35.8272,13.7994,9.3694,0.3123,17.6169,8.5993,39.5853,78.1347,11.2948,4.2118,5.4515,9.2344,20.9808,0.1217,9.5929,5.8405,6.6571,9.5885,4.9441,1.3528,25.1663
"19","CDKN1B_v1",42.0057,29.2127,5.1954,22.6673,18.8,2.8308,28.7035,25.9905,17.9763,23.8409,70.5876,21.8773,28.929,19.91,17.2512,9.5189,42.2648,14.0458,22.5655,14.4159,14.3737,31.4265,35.8433,14.0085,24.5109,10.5819,24.3967,25.9877,50.4879,22.0321,24.6496,13.4381,31.2587,30.7242,39.035,39.5793,27.4889,25.6828,54.6124,25.8921,25.3792,48.0628,33.7896,20.6455,14.2526,16.5247,20.1332,26.8788,36.9247,24.0451,28.3224,25.2408,13.5054,40.5305,23.2587,20.9349,54.9234,126.2404,51.8168,40.7697,25.7286,12.6713,30.2539,31.7146,18.8446,16.5414,34.1415,19.4372,31.9214,29.664,17.908,18.0252,16.5153,18.0493,38.5144,23.7932,20.5647,36.1719,32.5063,2.7785,54.7315,26.7696,24.2098,54.3203,14.7482,21.3953,35.082,28.4006,24.4154,36.3949,32.6652,37.7032,29.725,30.8533,39.491,21.4845,16.52,33.248,28.327,13.2213,20.7507,35.9535,14.045,30.351,23.3057,13.3315,22.7482,13.0797,25.0534,29.4201,9.8659,13.3923,22.2659,20.0663,24.0085,15.6704,43.562,40.6863,28.5265,12.6812,42.5526,21.6178,28.9396,15.5404,73.8747,31.79,26.7547,22.7715,14.3068,23.5311,23.8318,26.2127,21.3692,17.2804,22.9316,49.7063,19.5155,17.6946,32.6392,28.7052,26.003,18.1631,16.431,79.4426,40.6416,18.8049,34.0755,27.1805,34.3677,28.3242,18.3468,20.9882,27.7187,14.6083,22.095,32.3573,78.4541,12.5324,20.3528,8.2933,17.5022,67.7802,45.2013,33.3148,33.9361,23.7046,33.8146,22.7917,27.6529,26.818,43.4587,42.0591,33.758,51.8671,27.7784,31.7806,25.7435,42.7739,14.2054,39.1464,32.7198,15.2694,17.7251,26.0127,19.5232,50.4492,11.387,17.6059,78.43,17.137,25.1761,30.1292,11.2336,12.6463,31.6151,15.0006,14.992,21.7746
"20","CLDN7_v1",105.3682,123.4893,99.5874,46.9484,87.4857,74.6923,60.4518,300.1618,1.526,101.6341,146.9904,134.7496,270.2346,1.9179,193.3745,167.735,93.149,156.5736,199.929,140.5937,118.853,53.3094,227.0667,101.2494,204.7488,85.3036,88.7204,102.5746,172.3782,363.0431,163.9619,271.2419,255.9908,45.5583,0.7146,67.0994,137.8309,118.7218,85.4781,119.9003,291.4772,109.6042,153.4957,302.8219,139.6937,207.0444,161.2931,96.8636,152.6462,102.1659,148.6769,199.7735,189.8884,45.9612,171.3052,164.29,80.4343,209.1928,129.6841,117.2996,78.3096,23.5973,185.7351,188.9019,86.7576,86.0443,116.9165,125.3076,216.1237,121.6225,109.2724,66.5575,368.6087,78.5742,77.1896,145.7179,107.6858,141.557,168.3067,102.1168,109.7205,216.2095,144.8933,43.7331,205.3617,209.7298,152.1115,143.0246,136.8103,78.1803,69.6529,97.1672,111.2347,382.4763,96.2456,84.7215,189.5861,86.7951,116.0158,117.3179,81.7891,132.1251,183.5951,97.9444,131.6641,51.2712,113.3815,114.4911,210.0946,100.8477,109.0232,201.9824,54.8441,77.2627,104.7993,90.9415,246.1503,100.6243,80.5864,100.4827,118.4831,92.074,135.9235,102.8671,120.5318,234.8635,110.325,233.1364,439.4591,113.7734,95.0575,121.2964,159.1652,111.3286,147.6112,70.9114,227.0391,130.3532,124.5872,246.9778,58.25,139.7057,65.4187,60.1101,80.0132,119.7017,152.708,104.4777,99.6201,88.4858,76.3479,161.3639,124.1424,140.6007,110.0709,114.2424,100.2858,88.7911,80.0135,61.7812,103.3,136.0674,68.1673,102.2635,160.3149,262.6956,155.1868,137.5761,216.3809,221.901,65.2052,9.0272,93.6433,181.6917,158.2675,226.8385,206.9591,100.2119,47.1565,144.2314,140.9005,204.8144,126.4481,232.5832,104.7531,89.1854,56.4281,245.1655,539.2883,99.5457,219.8143,64.6453,35.9543,0.4703,142.5288,162.7643,112.6305,84.2804
"21","COL6A1_v1",43.5482,43.2292,28.6582,128.0017,32.9331,78.3664,29.608,24.0897,8.1261,58.2148,19.9141,78.5099,45.2505,134.5772,34.6741,27.0293,33.8296,21.924,18.5701,309.8517,90.8772,54.5349,48.9782,183.4599,119.8794,167.3535,87.863,81.4652,43.1404,39.1695,182.6398,265.2579,42.4143,75.4861,47.3063,32.0264,59.1199,55.5489,71.454,159.6826,101.1675,33.9617,95.3937,105.3177,156.5951,51.2091,72.8529,115.7274,63.6148,111.8152,114.876,201.7053,63.9644,45.8011,68.3664,66.1401,25.6975,12.8213,48.1227,13.3368,30.5071,551.9048,30.765,25.9723,40.5117,9.1075,58.253,55.1057,130.3198,41.0576,88.7005,362.1704,183.3296,106.8196,23.031,44.2517,46.6152,51.2403,134.5876,62.2815,285.9871,19.2288,186.1088,151.3304,49.6318,408.5009,29.1038,129.5944,73.6,215.4445,39.553,396.4438,128.6893,48.4266,45.3843,117.6615,51.8985,129.0463,54.8165,104.7131,132.3,107.3285,52.3846,95.4499,95.6963,79.5971,141.1087,29.6885,71.7808,122.1672,165.5589,194.464,299.2927,162.8394,147.986,99.5043,52.1973,90.8374,138.9052,70.2255,111.2675,80.7452,40.4818,68.304,50.3762,19.7193,187.345,52.0422,176.7562,280.1224,53.0373,161.9146,28.0724,107.3148,239.2867,72.4032,13.0945,21.4951,54.6255,34.5652,64.698,72.7334,118.611,27.4127,137.529,71.3619,50.704,36.0604,102.5687,70.1696,70.4221,64.7492,49.6125,71.2718,152.4384,61.2474,56.7523,128.0976,161.9114,155.0378,53.0323,48.7793,23.0502,118.5505,15.2966,130.2166,51.7984,42.8736,65.3779,133.1134,204.4074,299.9579,44.7574,124.0904,167.1326,10.4268,35.3636,23.7261,49.2469,118.8374,5.5433,49.8584,30.6489,64.1917,434.1885,52.9707,127.7323,493.5982,121.5042,31.7136,17.9146,30.2304,150.8041,146.3892,58.2259,38.3395,64.7362,635.5625
"22","CTNNA1_v1",103.3192,123.1209,110.0032,122.7205,58.7804,97.1742,122.7665,109.8404,92.7776,107.6,105.3749,50.4131,94.5787,76.0159,41.3043,115.6176,79.6148,105.4608,9.077,131.4597,90.8113,68.2249,61.9258,90.1838,73.7664,95.6992,115.7146,52.5761,113.2038,42.9551,226.9832,127.639,64.1902,91.2569,80.3761,95.9274,86.1553,145.2225,75.7999,109.7181,96.5493,54.6702,90.3387,43.3955,137.6132,136.9576,112.4098,145.0686,73.4875,55.5669,70.2384,99.2619,94.7021,69.9739,99.5724,64.0542,69.3919,127.0709,116.3781,72.8035,99.8387,169.3607,152.825,141.021,94.7591,99.3727,102.9395,46.03,63.0253,89.8867,100.9211,131.2221,97.9027,44.7667,115.2552,131.006,37.2597,110.0017,134.5187,92.4361,144.1791,55.9439,96.323,52.6341,113.1064,106.5237,114.5864,59.5247,63.2717,134.9271,74.5277,80.6134,83.7553,131.0354,109.0582,50.0192,88.1914,145.4595,124.6654,119.4552,102.095,83.4003,68.7904,83.4045,46.7785,102.5206,103.1206,106.0738,81.4803,111.6322,75.8802,110.2041,106.2939,110.0425,66.7493,159.8204,123.222,67.8331,129.7868,133.3025,87.8084,82.6334,110.4946,101.0506,70.8105,100.0046,133.0674,51.9652,126.0925,103.9963,106.7694,88.0671,96.321,69.3478,60.7008,110.7353,91.4725,101.8099,108.3444,15.719,74.3153,120.401,46.6866,68.0369,67.0286,77.9859,56.8516,72.3669,51.7867,99.0512,102.8137,101.6749,61.3475,75.8994,84.2456,56.7091,67.9284,126.4552,107.1633,95.7558,162.5348,132.7211,100.8969,44.3378,122.4404,90.1757,104.2559,68.926,90.3597,75.3577,152.8325,68.85,51.367,72.706,138.8658,98.0294,48.1259,118.3409,66.4519,63.1197,43.547,124.5622,64.9139,84.5124,74.0482,121.8686,89.7585,82.7168,101.003,53.1378,94.572,90.1079,119.5087,81.0782,126.0727,118.6416,118.478,132.1871
